close_time,open_time,ticker,interval,open,high,low,close,vol
2023-02-06 00:01:00,2023-02-06 00:00:00,BTC-USDT,1min,22943.9,22968.2,22943.9,22964.7,26096
2023-02-06 00:02:00,2023-02-06 00:01:00,BTC-USDT,1min,22964.8,22964.8,22955.1,22962.3,8890
2023-02-06 00:03:00,2023-02-06 00:02:00,BTC-USDT,1min,22962.3,22975.1,22962.3,22973.4,2862
2023-02-06 00:04:00,2023-02-06 00:03:00,BTC-USDT,1min,22971.5,22971.5,22965.6,22968.1,38936
2023-02-06 00:05:00,2023-02-06 00:04:00,BTC-USDT,1min,22968.0,22968.1,22968.0,22968.1,932
2023-02-06 00:06:00,2023-02-06 00:05:00,BTC-USDT,1min,22971.3,22971.3,22956.3,22956.4,4718
2023-02-06 00:07:00,2023-02-06 00:06:00,BTC-USDT,1min,22956.4,22973.0,22956.4,22973.0,3564
2023-02-06 00:08:00,2023-02-06 00:07:00,BTC-USDT,1min,22973.0,22979.3,22972.9,22979.3,6446
2023-02-06 00:09:00,2023-02-06 00:08:00,BTC-USDT,1min,22979.2,22988.0,22979.2,22987.9,8298
2023-02-06 00:10:00,2023-02-06 00:09:00,BTC-USDT,1min,22988.0,22988.0,22983.7,22983.7,17348
2023-02-06 00:11:00,2023-02-06 00:10:00,BTC-USDT,1min,22981.2,22981.2,22977.9,22978.0,12374
2023-02-06 00:12:00,2023-02-06 00:11:00,BTC-USDT,1min,22977.9,22989.9,22977.9,22989.9,10826
2023-02-06 00:13:00,2023-02-06 00:12:00,BTC-USDT,1min,22989.8,22999.0,22987.0,22999.0,6452
2023-02-06 00:14:00,2023-02-06 00:13:00,BTC-USDT,1min,22999.0,23006.0,22999.0,23005.9,13076
2023-02-06 00:15:00,2023-02-06 00:14:00,BTC-USDT,1min,23005.8,23005.8,22999.7,22999.8,6820
2023-02-06 00:16:00,2023-02-06 00:15:00,BTC-USDT,1min,23002.9,23005.9,23002.9,23004.5,14088
2023-02-06 00:17:00,2023-02-06 00:16:00,BTC-USDT,1min,23003.3,23003.3,22989.2,23001.1,22830
2023-02-06 00:18:00,2023-02-06 00:17:00,BTC-USDT,1min,23001.0,23003.3,22996.7,23003.3,3564
2023-02-06 00:19:00,2023-02-06 00:18:00,BTC-USDT,1min,23003.3,23015.3,23003.3,23015.3,50878
2023-02-06 00:20:00,2023-02-06 00:19:00,BTC-USDT,1min,23017.1,23017.1,23017.0,23017.1,7994
2023-02-06 00:21:00,2023-02-06 00:20:00,BTC-USDT,1min,23017.1,23017.1,23010.8,23017.1,4162
2023-02-06 00:22:00,2023-02-06 00:21:00,BTC-USDT,1min,23020.0,23022.9,23020.0,23020.8,4952
2023-02-06 00:23:00,2023-02-06 00:22:00,BTC-USDT,1min,23020.9,23031.0,23020.9,23026.5,41658
2023-02-06 00:24:00,2023-02-06 00:23:00,BTC-USDT,1min,23026.6,23026.6,23026.5,23026.6,502
2023-02-06 00:25:00,2023-02-06 00:24:00,BTC-USDT,1min,23026.9,23030.4,23022.4,23026.6,7408
2023-02-06 00:26:00,2023-02-06 00:25:00,BTC-USDT,1min,23026.6,23043.5,23026.5,23043.5,18010
2023-02-06 00:27:00,2023-02-06 00:26:00,BTC-USDT,1min,23043.5,23045.8,23040.4,23045.7,17944
2023-02-06 00:28:00,2023-02-06 00:27:00,BTC-USDT,1min,23045.7,23067.6,23045.7,23052.2,29846
2023-02-06 00:29:00,2023-02-06 00:28:00,BTC-USDT,1min,23052.2,23064.1,23050.8,23064.0,13446
2023-02-06 00:30:00,2023-02-06 00:29:00,BTC-USDT,1min,23059.9,23060.0,23047.2,23047.2,10122
2023-02-06 00:31:00,2023-02-06 00:30:00,BTC-USDT,1min,23043.3,23043.3,23035.7,23035.7,9220
2023-02-06 00:32:00,2023-02-06 00:31:00,BTC-USDT,1min,23035.7,23049.8,23035.2,23035.2,26966
2023-02-06 00:33:00,2023-02-06 00:32:00,BTC-USDT,1min,23038.7,23051.5,23036.3,23051.1,14884
2023-02-06 00:34:00,2023-02-06 00:33:00,BTC-USDT,1min,23051.0,23051.0,23040.0,23046.0,16132
2023-02-06 00:35:00,2023-02-06 00:34:00,BTC-USDT,1min,23041.4,23045.5,23041.4,23042.7,6826
2023-02-06 00:36:00,2023-02-06 00:35:00,BTC-USDT,1min,23042.7,23063.9,23042.6,23063.9,18716
2023-02-06 00:37:00,2023-02-06 00:36:00,BTC-USDT,1min,23063.8,23068.0,23063.8,23067.9,12410
2023-02-06 00:38:00,2023-02-06 00:37:00,BTC-USDT,1min,23067.9,23069.9,23065.3,23069.9,9162
2023-02-06 00:39:00,2023-02-06 00:38:00,BTC-USDT,1min,23069.8,23069.9,23066.7,23066.7,8566
2023-02-06 00:40:00,2023-02-06 00:39:00,BTC-USDT,1min,23066.6,23066.6,23055.6,23064.1,7118
