close_time,open_time,ticker,interval,open,high,low,close,vol
2023-05-22 00:01:00,2023-05-22 00:00:00,BTC-USDT,1min,26740.6,26754.0,26737.8,26754.0,23550
2023-05-22 00:02:00,2023-05-22 00:01:00,BTC-USDT,1min,26754.0,26754.0,26751.1,26751.2,15650
2023-05-22 00:03:00,2023-05-22 00:02:00,BTC-USDT,1min,26754.3,26757.5,26754.2,26757.5,15238
2023-05-22 00:04:00,2023-05-22 00:03:00,BTC-USDT,1min,26757.5,26759.5,26757.5,26759.5,6984
2023-05-22 00:05:00,2023-05-22 00:04:00,BTC-USDT,1min,26760.2,26770.6,26760.2,26770.6,10946
2023-05-22 00:06:00,2023-05-22 00:05:00,BTC-USDT,1min,26770.5,26770.6,26770.5,26770.6,2412
2023-05-22 00:07:00,2023-05-22 00:06:00,BTC-USDT,1min,26770.6,26771.0,26770.6,26771.0,2698
2023-05-22 00:08:00,2023-05-22 00:07:00,BTC-USDT,1min,26771.0,26773.0,26771.0,26773.0,4494
2023-05-22 00:09:00,2023-05-22 00:08:00,BTC-USDT,1min,26775.2,26779.2,26775.2,26779.2,1410
2023-05-22 00:10:00,2023-05-22 00:09:00,BTC-USDT,1min,26779.1,26779.2,26779.1,26779.2,34
2023-05-22 00:11:00,2023-05-22 00:10:00,BTC-USDT,1min,26779.1,26779.2,26779.1,26779.2,1408
2023-05-22 00:12:00,2023-05-22 00:11:00,BTC-USDT,1min,26779.1,26779.2,26779.1,26779.2,394
2023-05-22 00:13:00,2023-05-22 00:12:00,BTC-USDT,1min,26779.2,26779.9,26779.2,26779.9,1914
2023-05-22 00:14:00,2023-05-22 00:13:00,BTC-USDT,1min,26779.9,26779.9,26779.9,26779.9,142
2023-05-22 00:15:00,2023-05-22 00:14:00,BTC-USDT,1min,26780.0,26780.0,26780.0,26780.0,2172
2023-05-22 00:16:00,2023-05-22 00:15:00,BTC-USDT,1min,26780.0,26780.0,26780.0,26780.0,0
