close_time,open_time,ticker,interval,open,high,low,close,vol
2024-05-19 00:01:00,2024-05-19 00:00:00,BTC-USDT,1min,66927.4,66944.1,66927.4,66940.7,5440
2024-05-19 00:02:00,2024-05-19 00:01:00,BTC-USDT,1min,66940.8,66940.8,66927.4,66927.5,7452
2024-05-19 00:03:00,2024-05-19 00:02:00,BTC-USDT,1min,66927.5,66940.7,66927.5,66940.7,668
2024-05-19 00:04:00,2024-05-19 00:03:00,BTC-USDT,1min,66940.6,66940.6,66934.0,66934.0,1368
2024-05-19 00:05:00,2024-05-19 00:04:00,BTC-USDT,1min,66934.0,66934.0,66934.0,66934.0,90
2024-05-19 00:06:00,2024-05-19 00:05:00,BTC-USDT,1min,66934.1,66934.1,66934.1,66934.1,102
2024-05-19 00:07:00,2024-05-19 00:06:00,BTC-USDT,1min,66934.1,66934.1,66920.7,66920.7,750
2024-05-19 00:08:00,2024-05-19 00:07:00,BTC-USDT,1min,66918.6,66918.6,66913.6,66913.6,1234
2024-05-19 00:09:00,2024-05-19 00:08:00,BTC-USDT,1min,66913.7,66913.7,66913.6,66913.6,544
2024-05-19 00:10:00,2024-05-19 00:09:00,BTC-USDT,1min,66913.6,66913.7,66913.6,66913.7,226
2024-05-19 00:11:00,2024-05-19 00:10:00,BTC-USDT,1min,66913.6,66913.6,66913.6,66913.6,402
2024-05-19 00:12:00,2024-05-19 00:11:00,BTC-USDT,1min,66913.6,66913.6,66913.6,66913.6,0
2024-05-19 00:13:00,2024-05-19 00:12:00,BTC-USDT,1min,66913.6,66913.7,66913.6,66913.7,102
2024-05-19 00:14:00,2024-05-19 00:13:00,BTC-USDT,1min,66913.7,66925.1,66913.6,66925.1,1330
2024-05-19 00:15:00,2024-05-19 00:14:00,BTC-USDT,1min,66925.1,66940.7,66925.1,66940.7,7082
2024-05-19 00:16:00,2024-05-19 00:15:00,BTC-USDT,1min,66940.7,66944.1,66933.8,66933.8,1600
2024-05-19 00:17:00,2024-05-19 00:16:00,BTC-USDT,1min,66925.9,66925.9,66913.6,66913.6,432
2024-05-19 00:18:00,2024-05-19 00:17:00,BTC-USDT,1min,66913.6,66913.6,66900.0,66900.1,2342
2024-05-19 00:19:00,2024-05-19 00:18:00,BTC-USDT,1min,66900.0,66900.0,66900.0,66900.0,72
2024-05-19 00:20:00,2024-05-19 00:19:00,BTC-USDT,1min,66900.1,66918.5,66900.0,66918.4,7798
2024-05-19 00:21:00,2024-05-19 00:20:00,BTC-USDT,1min,66918.5,66918.5,66907.1,66910.2,13242
2024-05-19 00:22:00,2024-05-19 00:21:00,BTC-USDT,1min,66910.2,66910.3,66910.2,66910.3,84
2024-05-19 00:23:00,2024-05-19 00:22:00,BTC-USDT,1min,66910.3,66910.3,66910.3,66910.3,0
2024-05-19 00:24:00,2024-05-19 00:23:00,BTC-USDT,1min,66910.3,66910.3,66910.2,66910.2,338
