close_time,open_time,ticker,interval,open,high,low,close,vol
2024-04-14 00:01:00,2024-04-14 00:00:00,BTC-USDT,1min,63958.9,64194.2,63944.9,64165.0,43570
2024-04-14 00:02:00,2024-04-14 00:01:00,BTC-USDT,1min,64167.0,64199.9,64080.0,64172.4,8906
2024-04-14 00:03:00,2024-04-14 00:02:00,BTC-USDT,1min,64162.1,64287.8,64156.8,64283.8,14718
2024-04-14 00:04:00,2024-04-14 00:03:00,BTC-USDT,1min,64267.5,64276.6,64172.4,64214.8,4820
2024-04-14 00:05:00,2024-04-14 00:04:00,BTC-USDT,1min,64210.2,64277.0,64161.9,64268.2,12072
2024-04-14 00:06:00,2024-04-14 00:05:00,BTC-USDT,1min,64268.3,64288.7,64260.0,64288.7,3118
2024-04-14 00:07:00,2024-04-14 00:06:00,BTC-USDT,1min,64297.8,64306.6,64168.0,64192.5,7548
2024-04-14 00:08:00,2024-04-14 00:07:00,BTC-USDT,1min,64171.0,64287.4,64105.2,64279.4,9144
2024-04-14 00:09:00,2024-04-14 00:08:00,BTC-USDT,1min,64275.3,64275.3,64159.5,64237.7,51498
2024-04-14 00:10:00,2024-04-14 00:09:00,BTC-USDT,1min,64244.1,64258.9,64208.0,64219.0,12884
2024-04-14 00:11:00,2024-04-14 00:10:00,BTC-USDT,1min,64208.7,64219.0,64012.3,64084.2,10942
2024-04-14 00:12:00,2024-04-14 00:11:00,BTC-USDT,1min,64078.0,64158.0,64065.4,64158.0,1292
2024-04-14 00:13:00,2024-04-14 00:12:00,BTC-USDT,1min,64175.0,64231.2,64115.0,64115.0,8016
2024-04-14 00:14:00,2024-04-14 00:13:00,BTC-USDT,1min,64115.0,64126.3,63842.5,63878.1,70712
2024-04-14 00:15:00,2024-04-14 00:14:00,BTC-USDT,1min,63898.5,64047.1,63777.1,64047.1,46214
2024-04-14 00:16:00,2024-04-14 00:15:00,BTC-USDT,1min,64036.8,64036.8,63889.8,63916.0,3676
2024-04-14 00:17:00,2024-04-14 00:16:00,BTC-USDT,1min,63899.0,63899.0,63720.0,63742.7,26388
2024-04-14 00:18:00,2024-04-14 00:17:00,BTC-USDT,1min,63749.3,63845.6,63733.1,63769.2,13684
2024-04-14 00:19:00,2024-04-14 00:18:00,BTC-USDT,1min,63763.1,63793.8,63624.1,63679.7,47956
