close_time,open_time,ticker,interval,open,high,low,close,vol
2022-09-21 00:01:00,2022-09-21 00:00:00,BTC-USDT,1min,18865.0,18865.0,18831.5,18831.5,45460
2022-09-21 00:02:00,2022-09-21 00:01:00,BTC-USDT,1min,18831.3,18872.6,18826.2,18862.1,36532
2022-09-21 00:03:00,2022-09-21 00:02:00,BTC-USDT,1min,18862.0,18899.3,18862.0,18899.3,21072
2022-09-21 00:04:00,2022-09-21 00:03:00,BTC-USDT,1min,18899.5,18921.1,18899.5,18914.7,21934
2022-09-21 00:05:00,2022-09-21 00:04:00,BTC-USDT,1min,18914.6,18914.6,18890.3,18901.6,21360
2022-09-21 00:06:00,2022-09-21 00:05:00,BTC-USDT,1min,18901.7,18901.7,18887.6,18887.6,8204
2022-09-21 00:07:00,2022-09-21 00:06:00,BTC-USDT,1min,18887.4,18903.8,18883.2,18901.0,7214
2022-09-21 00:08:00,2022-09-21 00:07:00,BTC-USDT,1min,18901.0,18903.8,18886.9,18897.3,16318
2022-09-21 00:09:00,2022-09-21 00:08:00,BTC-USDT,1min,18897.8,18904.9,18897.8,18904.9,26126
2022-09-21 00:10:00,2022-09-21 00:09:00,BTC-USDT,1min,18905.3,18944.9,18905.3,18940.5,20248
2022-09-21 00:11:00,2022-09-21 00:10:00,BTC-USDT,1min,18940.4,18944.2,18922.5,18922.5,13710
2022-09-21 00:12:00,2022-09-21 00:11:00,BTC-USDT,1min,18922.6,18944.2,18922.6,18941.2,20656
2022-09-21 00:13:00,2022-09-21 00:12:00,BTC-USDT,1min,18941.1,18941.1,18934.0,18935.7,11766
2022-09-21 00:14:00,2022-09-21 00:13:00,BTC-USDT,1min,18935.7,18942.8,18931.2,18942.8,8590
2022-09-21 00:15:00,2022-09-21 00:14:00,BTC-USDT,1min,18942.7,18942.7,18918.0,18926.2,41932
2022-09-21 00:16:00,2022-09-21 00:15:00,BTC-USDT,1min,18925.6,18925.6,18889.7,18891.0,26456
2022-09-21 00:17:00,2022-09-21 00:16:00,BTC-USDT,1min,18891.1,18895.3,18851.5,18861.5,21346
2022-09-21 00:18:00,2022-09-21 00:17:00,BTC-USDT,1min,18861.5,18886.1,18852.6,18886.1,19438
2022-09-21 00:19:00,2022-09-21 00:18:00,BTC-USDT,1min,18886.0,18925.4,18877.9,18925.4,23824
2022-09-21 00:20:00,2022-09-21 00:19:00,BTC-USDT,1min,18925.6,18944.8,18925.6,18932.7,31058
2022-09-21 00:21:00,2022-09-21 00:20:00,BTC-USDT,1min,18932.7,18937.5,18913.5,18913.5,30330
2022-09-21 00:22:00,2022-09-21 00:21:00,BTC-USDT,1min,18913.0,18917.7,18904.5,18904.5,8306
2022-09-21 00:23:00,2022-09-21 00:22:00,BTC-USDT,1min,18903.6,18910.0,18892.7,18906.0,20346
2022-09-21 00:24:00,2022-09-21 00:23:00,BTC-USDT,1min,18906.0,18914.1,18906.0,18907.7,84694
2022-09-21 00:25:00,2022-09-21 00:24:00,BTC-USDT,1min,18907.7,18909.5,18899.4,18909.5,9950
2022-09-21 00:26:00,2022-09-21 00:25:00,BTC-USDT,1min,18909.5,18919.6,18909.5,18914.8,16814
2022-09-21 00:27:00,2022-09-21 00:26:00,BTC-USDT,1min,18914.7,18915.3,18911.0,18915.2,10172
2022-09-21 00:28:00,2022-09-21 00:27:00,BTC-USDT,1min,18915.2,18926.9,18915.2,18923.7,23076
2022-09-21 00:29:00,2022-09-21 00:28:00,BTC-USDT,1min,18923.6,18930.2,18915.4,18930.1,17958
2022-09-21 00:30:00,2022-09-21 00:29:00,BTC-USDT,1min,18930.1,18931.1,18925.0,18925.1,19804
