close_time,open_time,ticker,interval,open,high,low,close,vol
2024-04-03 00:01:00,2024-04-03 00:00:00,BTC-USDT,1min,65521.9,65550.6,65521.9,65550.6,456
2024-04-03 00:02:00,2024-04-03 00:01:00,BTC-USDT,1min,65554.7,65616.9,65550.6,65616.9,5022
2024-04-03 00:03:00,2024-04-03 00:02:00,BTC-USDT,1min,65616.9,65628.8,65523.2,65523.2,4974
2024-04-03 00:04:00,2024-04-03 00:03:00,BTC-USDT,1min,65523.2,65535.5,65441.8,65527.6,7826
2024-04-03 00:05:00,2024-04-03 00:04:00,BTC-USDT,1min,65526.0,65574.9,65521.0,65574.9,4038
2024-04-03 00:06:00,2024-04-03 00:05:00,BTC-USDT,1min,65574.9,65613.9,65574.9,65595.3,294
2024-04-03 00:07:00,2024-04-03 00:06:00,BTC-USDT,1min,65600.9,65624.5,65600.9,65624.4,1556
2024-04-03 00:08:00,2024-04-03 00:07:00,BTC-USDT,1min,65624.5,65624.5,65614.5,65624.5,896
2024-04-03 00:09:00,2024-04-03 00:08:00,BTC-USDT,1min,65624.5,65634.0,65624.5,65634.0,116
2024-04-03 00:10:00,2024-04-03 00:09:00,BTC-USDT,1min,65624.5,65653.7,65624.4,65640.5,1490
2024-04-03 00:11:00,2024-04-03 00:10:00,BTC-USDT,1min,65640.5,65640.5,65570.6,65570.7,8730
2024-04-03 00:12:00,2024-04-03 00:11:00,BTC-USDT,1min,65570.6,65570.6,65511.8,65511.9,1454
2024-04-03 00:13:00,2024-04-03 00:12:00,BTC-USDT,1min,65526.6,65538.2,65519.8,65519.8,3808
2024-04-03 00:14:00,2024-04-03 00:13:00,BTC-USDT,1min,65523.0,65523.0,65367.1,65367.1,38296
2024-04-03 00:15:00,2024-04-03 00:14:00,BTC-USDT,1min,65383.6,65426.1,65358.5,65358.6,9054
2024-04-03 00:16:00,2024-04-03 00:15:00,BTC-USDT,1min,65390.4,65490.1,65390.4,65490.1,7708
2024-04-03 00:17:00,2024-04-03 00:16:00,BTC-USDT,1min,65490.0,65623.7,65489.3,65588.0,2778
2024-04-03 00:18:00,2024-04-03 00:17:00,BTC-USDT,1min,65580.1,65580.1,65547.6,65563.5,7364
2024-04-03 00:19:00,2024-04-03 00:18:00,BTC-USDT,1min,65585.6,65585.6,65516.2,65553.2,3126
2024-04-03 00:20:00,2024-04-03 00:19:00,BTC-USDT,1min,65528.5,65528.5,65402.0,65402.0,3060
2024-04-03 00:21:00,2024-04-03 00:20:00,BTC-USDT,1min,65391.1,65411.5,65284.2,65328.0,22622
2024-04-03 00:22:00,2024-04-03 00:21:00,BTC-USDT,1min,65330.4,65353.0,65301.9,65301.9,2810
2024-04-03 00:23:00,2024-04-03 00:22:00,BTC-USDT,1min,65300.0,65313.3,65250.0,65294.1,18616
2024-04-03 00:24:00,2024-04-03 00:23:00,BTC-USDT,1min,65300.0,65358.3,65281.0,65358.3,1006
2024-04-03 00:25:00,2024-04-03 00:24:00,BTC-USDT,1min,65356.4,65356.4,65286.0,65299.2,5906
2024-04-03 00:26:00,2024-04-03 00:25:00,BTC-USDT,1min,65307.3,65307.3,65143.7,65222.7,20084
2024-04-03 00:27:00,2024-04-03 00:26:00,BTC-USDT,1min,65233.0,65233.0,65111.1,65153.4,34956
2024-04-03 00:28:00,2024-04-03 00:27:00,BTC-USDT,1min,65153.3,65186.9,65115.8,65169.6,14132
2024-04-03 00:29:00,2024-04-03 00:28:00,BTC-USDT,1min,65169.7,65186.8,65111.0,65144.9,6570
2024-04-03 00:30:00,2024-04-03 00:29:00,BTC-USDT,1min,65140.8,65199.9,65134.2,65199.9,1428
2024-04-03 00:31:00,2024-04-03 00:30:00,BTC-USDT,1min,65188.0,65188.0,65132.7,65163.0,7188
2024-04-03 00:32:00,2024-04-03 00:31:00,BTC-USDT,1min,65155.3,65181.2,65032.8,65032.8,12000
2024-04-03 00:33:00,2024-04-03 00:32:00,BTC-USDT,1min,65032.8,65073.9,64973.6,65023.1,32940
