close_time,open_time,ticker,interval,open,high,low,close,vol
2024-01-23 00:01:00,2024-01-23 00:00:00,BTC-USDT,1min,39614.0,39653.0,39614.0,39636.0,7254
2024-01-23 00:02:00,2024-01-23 00:01:00,BTC-USDT,1min,39626.8,39631.7,39583.8,39594.7,6728
2024-01-23 00:03:00,2024-01-23 00:02:00,BTC-USDT,1min,39595.5,39595.5,39546.1,39551.7,5740
2024-01-23 00:04:00,2024-01-23 00:03:00,BTC-USDT,1min,39554.1,39626.8,39547.3,39623.6,9992
2024-01-23 00:05:00,2024-01-23 00:04:00,BTC-USDT,1min,39623.6,39676.3,39609.4,39642.4,14836
2024-01-23 00:06:00,2024-01-23 00:05:00,BTC-USDT,1min,39642.3,39642.3,39560.3,39598.3,5454
2024-01-23 00:07:00,2024-01-23 00:06:00,BTC-USDT,1min,39598.4,39631.7,39573.8,39631.7,4260
2024-01-23 00:08:00,2024-01-23 00:07:00,BTC-USDT,1min,39639.1,39645.9,39634.4,39645.8,11064
2024-01-23 00:09:00,2024-01-23 00:08:00,BTC-USDT,1min,39650.8,39712.2,39650.8,39708.4,28624
2024-01-23 00:10:00,2024-01-23 00:09:00,BTC-USDT,1min,39708.4,39735.6,39691.1,39691.1,15326
2024-01-23 00:11:00,2024-01-23 00:10:00,BTC-USDT,1min,39687.9,39730.0,39687.9,39724.5,3056
2024-01-23 00:12:00,2024-01-23 00:11:00,BTC-USDT,1min,39724.4,39724.5,39700.0,39700.0,11772
2024-01-23 00:13:00,2024-01-23 00:12:00,BTC-USDT,1min,39698.0,39744.4,39698.0,39744.4,4436
2024-01-23 00:14:00,2024-01-23 00:13:00,BTC-USDT,1min,39744.3,39767.4,39744.3,39754.4,12320
2024-01-23 00:15:00,2024-01-23 00:14:00,BTC-USDT,1min,39750.1,39764.3,39750.1,39759.5,1942
2024-01-23 00:16:00,2024-01-23 00:15:00,BTC-USDT,1min,39759.6,39788.6,39759.5,39788.1,4364
2024-01-23 00:17:00,2024-01-23 00:16:00,BTC-USDT,1min,39785.6,39810.0,39785.6,39791.1,7054
2024-01-23 00:18:00,2024-01-23 00:17:00,BTC-USDT,1min,39795.7,39800.6,39793.1,39793.2,5914
2024-01-23 00:19:00,2024-01-23 00:18:00,BTC-USDT,1min,39791.0,39814.9,39786.1,39814.9,4916
2024-01-23 00:20:00,2024-01-23 00:19:00,BTC-USDT,1min,39815.0,39815.0,39814.9,39815.0,1302
